"URI","rdf-schema#label","derivative_label","derivative","instrument_label","instrument","musicFusionGenre_label","musicFusionGenre","musicSubgenre_label","musicSubgenre","soundRecording_label","soundRecording","stylisticOrigin_label","stylisticOrigin","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom","wgs84_pos#lat","wgs84_pos#long"
"URI","http://www.w3.org/2000/01/rdf-schema#label","http://dbpedia.org/ontology/derivative","http://dbpedia.org/ontology/derivative","http://dbpedia.org/ontology/instrument","http://dbpedia.org/ontology/instrument","http://dbpedia.org/ontology/musicFusionGenre","http://dbpedia.org/ontology/musicFusionGenre","http://dbpedia.org/ontology/musicSubgenre","http://dbpedia.org/ontology/musicSubgenre","http://dbpedia.org/ontology/soundRecording","http://dbpedia.org/ontology/soundRecording","http://dbpedia.org/ontology/stylisticOrigin","http://dbpedia.org/ontology/stylisticOrigin","http://www.georss.org/georss/point","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.w3.org/2000/01/rdf-schema#seeAlso","http://www.w3.org/2002/07/owl#differentFrom","http://www.w3.org/2002/07/owl#differentFrom","http://www.w3.org/2003/01/geo/wgs84_pos#lat","http://www.w3.org/2003/01/geo/wgs84_pos#long"
"URI","XMLSchema#string","XMLSchema#string","MusicGenre","XMLSchema#string","Instrument","XMLSchema#string","MusicGenre","XMLSchema#string","MusicGenre","XMLSchema#string","Sound","XMLSchema#string","MusicGenre","XMLSchema#string","XMLSchema#string","owl#Thing","XMLSchema#string","owl#Thing","XMLSchema#string","owl#Thing","XMLSchema#float","XMLSchema#float"
"http://www.w3.org/2002/07/owl#Thing","http://www.w3.org/2001/XMLSchema#string","http://www.w3.org/2001/XMLSchema#string","http://dbpedia.org/ontology/MusicGenre","http://www.w3.org/2001/XMLSchema#string","http://dbpedia.org/ontology/Instrument","http://www.w3.org/2001/XMLSchema#string","http://dbpedia.org/ontology/MusicGenre","http://www.w3.org/2001/XMLSchema#string","http://dbpedia.org/ontology/MusicGenre","http://www.w3.org/2001/XMLSchema#string","http://dbpedia.org/ontology/Sound","http://www.w3.org/2001/XMLSchema#string","http://dbpedia.org/ontology/MusicGenre","http://www.w3.org/2001/XMLSchema#string","http://www.w3.org/2001/XMLSchema#string","http://www.w3.org/2002/07/owl#Thing","http://www.w3.org/2001/XMLSchema#string","http://www.w3.org/2002/07/owl#Thing","http://www.w3.org/2001/XMLSchema#string","http://www.w3.org/2002/07/owl#Thing","http://www.w3.org/2001/XMLSchema#float","http://www.w3.org/2001/XMLSchema#float"
"http://dbpedia.org/resource/2-step_garage","2-step garage","{Grime music|Breakstep}","{http://dbpedia.org/resource/Grime_music|http://dbpedia.org/resource/Breakstep}","{Drum machine|Music sequencer|Synthesizer|Personal computer|Sampler (musical instrument)|Turntablism}","{http://dbpedia.org/resource/Drum_machine|http://dbpedia.org/resource/Music_sequencer|http://dbpedia.org/resource/Synthesizer|http://dbpedia.org/resource/Personal_computer|http://dbpedia.org/resource/Sampler_(musical_instrument)|http://dbpedia.org/resource/Turntablism}","{Techstep|Hardstep|Dubstep}","{http://dbpedia.org/resource/Techstep|http://dbpedia.org/resource/Hardstep|http://dbpedia.org/resource/Dubstep}","NULL","NULL","NULL","NULL","{Drum and bass|House music|Contemporary R&B|UK garage}","{http://dbpedia.org/resource/Drum_and_bass|http://dbpedia.org/resource/House_music|http://dbpedia.org/resource/Contemporary_R&B|http://dbpedia.org/resource/UK_garage}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/2_Tone_(music_genre)","2 Tone (music genre)","{Ska|Ska punk}","{http://dbpedia.org/resource/Ska|http://dbpedia.org/resource/Ska_punk}","{Bass guitar|Drum kit|Guitar|Saxophone|Trombone|Trumpet|Keyboard instrument}","{http://dbpedia.org/resource/Bass_guitar|http://dbpedia.org/resource/Drum_kit|http://dbpedia.org/resource/Guitar|http://dbpedia.org/resource/Saxophone|http://dbpedia.org/resource/Trombone|http://dbpedia.org/resource/Trumpet|http://dbpedia.org/resource/Keyboard_instrument}","NULL","NULL","NULL","NULL","NULL","NULL","{New wave music|Punk rock|Reggae|Ska|Rocksteady}","{http://dbpedia.org/resource/New_wave_music|http://dbpedia.org/resource/Punk_rock|http://dbpedia.org/resource/Reggae|http://dbpedia.org/resource/Ska|http://dbpedia.org/resource/Rocksteady}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/4-beat","4-beat","{Happy hardcore|UK hardcore}","{http://dbpedia.org/resource/Happy_hardcore|http://dbpedia.org/resource/UK_hardcore}","{Drum machine|Keyboard instrument|Music sequencer|Synthesizer|Sampler (musical instrument)}","{http://dbpedia.org/resource/Drum_machine|http://dbpedia.org/resource/Keyboard_instrument|http://dbpedia.org/resource/Music_sequencer|http://dbpedia.org/resource/Synthesizer|http://dbpedia.org/resource/Sampler_(musical_instrument)}","{Bouncy techno|Bassline (music genre)}","{http://dbpedia.org/resource/Bouncy_techno|http://dbpedia.org/resource/Bassline_(music_genre)}","NULL","NULL","NULL","NULL","{Breakbeat hardcore|Italo house}","{http://dbpedia.org/resource/Breakbeat_hardcore|http://dbpedia.org/resource/Italo_house}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A_cappella","A cappella","NULL","NULL","{Singing|Vocal percussion|Beatboxing|Live looping}","{http://dbpedia.org/resource/Singing|http://dbpedia.org/resource/Vocal_percussion|http://dbpedia.org/resource/Beatboxing|http://dbpedia.org/resource/Live_looping}","NULL","NULL","{Barbershop music|Collegiate a cappella|Puirt à beul}","{http://dbpedia.org/resource/Barbershop_music|http://dbpedia.org/resource/Collegiate_a_cappella|http://dbpedia.org/resource/Puirt_à_beul}","NULL","NULL","{Gregorian chant|Madrigal|Church music}","{http://dbpedia.org/resource/Gregorian_chant|http://dbpedia.org/resource/Madrigal|http://dbpedia.org/resource/Church_music}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Aak","Aak","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abecedarian_hymn","Abecedarian hymn","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abwe","Abwe","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Acid_house","Acid house","{Trance music|Breakbeat hardcore|Psychedelic trance|Goa trance|Acid techno|Acid trance|Techno|New Beat|Electro house}","{http://dbpedia.org/resource/Trance_music|http://dbpedia.org/resource/Breakbeat_hardcore|http://dbpedia.org/resource/Psychedelic_trance|http://dbpedia.org/resource/Goa_trance|http://dbpedia.org/resource/Acid_techno|http://dbpedia.org/resource/Acid_trance|http://dbpedia.org/resource/Techno|http://dbpedia.org/resource/New_Beat|http://dbpedia.org/resource/Electro_house}","NULL","NULL","NULL","NULL","NULL","NULL","{Acid_house__1|Acid_house__2|Acid_house__3}","{http://dbpedia.org/resource/Acid_house__1|http://dbpedia.org/resource/Acid_house__2|http://dbpedia.org/resource/Acid_house__3}","{House music|Chicago house}","{http://dbpedia.org/resource/House_music|http://dbpedia.org/resource/Chicago_house}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","Second Summer of Love","http://dbpedia.org/resource/Second_Summer_of_Love","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Acid_jazz","Acid jazz","{Trip hop|Nu jazz|Nu-funk}","{http://dbpedia.org/resource/Trip_hop|http://dbpedia.org/resource/Nu_jazz|http://dbpedia.org/resource/Nu-funk}","{Bass guitar|Clarinet|Drum kit|Flute|Piano|Saxophone|Trombone|Trumpet|String instrument|Organ (music)|Synthesizer|Electric guitar|Direct-drive turntable}","{http://dbpedia.org/resource/Bass_guitar|http://dbpedia.org/resource/Clarinet|http://dbpedia.org/resource/Drum_kit|http://dbpedia.org/resource/Flute|http://dbpedia.org/resource/Piano|http://dbpedia.org/resource/Saxophone|http://dbpedia.org/resource/Trombone|http://dbpedia.org/resource/Trumpet|http://dbpedia.org/resource/String_instrument|http://dbpedia.org/resource/Organ_(music)|http://dbpedia.org/resource/Synthesizer|http://dbpedia.org/resource/Electric_guitar|http://dbpedia.org/resource/Direct-drive_turntable}","NULL","NULL","NULL","NULL","NULL","NULL","{Disco|Funk|Soul music|Jazz}","{http://dbpedia.org/resource/Disco|http://dbpedia.org/resource/Funk|http://dbpedia.org/resource/Soul_music|http://dbpedia.org/resource/Jazz}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Acid_rock","Acid rock","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Psychedelic rock","http://dbpedia.org/resource/Psychedelic_rock","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Acid_techno","Acid techno","NULL","NULL","{Roland TB-303|Drum machine|Music sequencer|Roland TR-808|Synthesizer|Roland TR-909}","{http://dbpedia.org/resource/Roland_TB-303|http://dbpedia.org/resource/Drum_machine|http://dbpedia.org/resource/Music_sequencer|http://dbpedia.org/resource/Roland_TR-808|http://dbpedia.org/resource/Synthesizer|http://dbpedia.org/resource/Roland_TR-909}","NULL","NULL","NULL","NULL","NULL","NULL","{Industrial music|Acid house|Techno}","{http://dbpedia.org/resource/Industrial_music|http://dbpedia.org/resource/Acid_house|http://dbpedia.org/resource/Techno}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Acid_trance","Acid trance","Psychedelic trance","http://dbpedia.org/resource/Psychedelic_trance","{Roland TB-303|Drum machine|Keyboard instrument|Music sequencer|Roland TR-808|Synthesizer}","{http://dbpedia.org/resource/Roland_TB-303|http://dbpedia.org/resource/Drum_machine|http://dbpedia.org/resource/Keyboard_instrument|http://dbpedia.org/resource/Music_sequencer|http://dbpedia.org/resource/Roland_TR-808|http://dbpedia.org/resource/Synthesizer}","NULL","NULL","NULL","NULL","NULL","NULL","{Trance music|Acid house}","{http://dbpedia.org/resource/Trance_music|http://dbpedia.org/resource/Acid_house}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Adult_standards","Adult standards","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Rock music","http://dbpedia.org/resource/Rock_music","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afoxê","Afoxê","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/African_blues","African blues","{Rock and roll|Rhythm and blues|Swing music}","{http://dbpedia.org/resource/Rock_and_roll|http://dbpedia.org/resource/Rhythm_and_blues|http://dbpedia.org/resource/Swing_music}","{Calabash|Guitar|Kora (instrument)|Djembe|Balafon|Ngoni (instrument)}","{http://dbpedia.org/resource/Calabash|http://dbpedia.org/resource/Guitar|http://dbpedia.org/resource/Kora_(instrument)|http://dbpedia.org/resource/Djembe|http://dbpedia.org/resource/Balafon|http://dbpedia.org/resource/Ngoni_(instrument)}","NULL","NULL","NULL","NULL","NULL","NULL","{Blues|Music of Africa|Music of West Africa}","{http://dbpedia.org/resource/Blues|http://dbpedia.org/resource/Music_of_Africa|http://dbpedia.org/resource/Music_of_West_Africa}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/African_heavy_metal","African heavy metal","NULL","NULL","{Bass guitar|Drum kit|Singing|Electric guitar}","{http://dbpedia.org/resource/Bass_guitar|http://dbpedia.org/resource/Drum_kit|http://dbpedia.org/resource/Singing|http://dbpedia.org/resource/Electric_guitar}","NULL","NULL","NULL","NULL","NULL","NULL","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/African_reggae","African reggae","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro-Caribbean_music","Afro-Caribbean music","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro-Cuban_jazz","Afro-Cuban jazz","NULL","NULL","Piano","http://dbpedia.org/resource/Piano","NULL","NULL","NULL","NULL","NULL","NULL","Son (music)","http://dbpedia.org/resource/Son_(music)","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro-Peruvian_music","Afro-Peruvian music","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro-rock","Afro-rock","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro-soul","Afro-soul","African popular music","http://dbpedia.org/resource/African_popular_music","{Drum kit|Guitar|Human voice|Vocal harmony}","{http://dbpedia.org/resource/Drum_kit|http://dbpedia.org/resource/Guitar|http://dbpedia.org/resource/Human_voice|http://dbpedia.org/resource/Vocal_harmony}","{Soul music|Music of Africa}","{http://dbpedia.org/resource/Soul_music|http://dbpedia.org/resource/Music_of_Africa}","NULL","NULL","NULL","NULL","{Folk music|Reggae|Soul music|Jazz}","{http://dbpedia.org/resource/Folk_music|http://dbpedia.org/resource/Reggae|http://dbpedia.org/resource/Soul_music|http://dbpedia.org/resource/Jazz}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro/Cosmic_music","Afro/Cosmic music","{Space disco|Sueño Latino}","{http://dbpedia.org/resource/Space_disco|http://dbpedia.org/resource/Sueño_Latino}","{Drum kit|Percussion instrument|Synthesizer}","{http://dbpedia.org/resource/Drum_kit|http://dbpedia.org/resource/Percussion_instrument|http://dbpedia.org/resource/Synthesizer}","NULL","NULL","NULL","NULL","NULL","NULL","{Disco|Funk|Jazz fusion|Electro (music)|Italo disco|Music of Africa|Music of Brazil|Dance music}","{http://dbpedia.org/resource/Disco|http://dbpedia.org/resource/Funk|http://dbpedia.org/resource/Jazz_fusion|http://dbpedia.org/resource/Electro_(music)|http://dbpedia.org/resource/Italo_disco|http://dbpedia.org/resource/Music_of_Africa|http://dbpedia.org/resource/Music_of_Brazil|http://dbpedia.org/resource/Dance_music}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro_(genre)","Afro (genre)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Santería|Cuban musical theatre|Palo (religion)}","{http://dbpedia.org/resource/Santería|http://dbpedia.org/resource/Cuban_musical_theatre|http://dbpedia.org/resource/Palo_(religion)}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afro_pop_music","Afro pop music","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Afrobeat","Afrobeat","NULL","NULL","{Bass guitar|Drum kit|Guitar|Percussion instrument|Saxophone|Keyboard instrument|Singing|Shekere|Conga|Horn section}","{http://dbpedia.org/resource/Bass_guitar|http://dbpedia.org/resource/Drum_kit|http://dbpedia.org/resource/Guitar|http://dbpedia.org/resource/Percussion_instrument|http://dbpedia.org/resource/Saxophone|http://dbpedia.org/resource/Keyboard_instrument|http://dbpedia.org/resource/Singing|http://dbpedia.org/resource/Shekere|http://dbpedia.org/resource/Conga|http://dbpedia.org/resource/Horn_section}","NULL","NULL","NULL","NULL","NULL","NULL","{Funk|Highlife|Jazz|Yoruba music}","{http://dbpedia.org/resource/Funk|http://dbpedia.org/resource/Highlife|http://dbpedia.org/resource/Jazz|http://dbpedia.org/resource/Yoruba_music}","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ahwash","Ahwash","NULL","NULL","Drum","http://dbpedia.org/resource/Drum","Amazigh_rap","http://dbpedia.org/resource/Amazigh_rap","Gnawa","http://dbpedia.org/resource/Gnawa","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Aita_(Morocco)","Aita (Morocco)","Bedouin","http://dbpedia.org/resource/Bedouin","Drum","http://dbpedia.org/resource/Drum","NULL","NULL","NULL","NULL","NULL","NULL","Arabic music","http://dbpedia.org/resource/Arabic_music","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ajisari","Ajisari","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|music genre|Q188451|DUL.owl#Concept|genre|topical concept}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/MusicGenre|http://www.wikidata.org/entity/Q188451|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept|http://dbpedia.org/ontology/Genre|http://dbpedia.org/ontology/TopicalConcept}","NULL","NULL","NULL","NULL","NULL","NULL"
